Federal_unit,Gender,Age,Color,Income,Years_of_study
33,4,37,2,10000,16
33,2,35,2,2000,16
33,4,55,2,7800,16
33,2,36,8,8000,16
33,4,63,2,4000,16
33,2,58,2,7700,16
33,2,28,4,4500,16
33,4,60,2,4000,16
33,4,66,2,600,16
33,2,32,2,9000,16
33,4,58,2,6500,16
33,2,34,2,15761,16
33,4,34,2,5500,16
33,2,55,2,10000,16
33,2,60,8,2200,16
33,4,34,8,9000,16
33,2,30,2,9000,16
33,4,56,2,1200,12
33,4,55,2,5800,16
33,4,66,2,8000,16
33,4,54,2,7000,16
33,4,46,8,4500,16
33,2,31,2,8000,16
33,4,44,2,3500,16
33,4,51,2,1576,09
33,4,71,4,1700,05
33,2,57,8,1500,16
33,4,71,2,1600,09
33,4,64,8,2400,16
33,2,24,2,1500,16
33,4,81,2,1500,13
33,2,34,2,7800,16
33,4,43,2,3800,16
33,4,71,2,2000,01
33,2,24,2,1600,15
33,4,55,8,1200,05
33,4,31,8,12000,16
33,2,36,2,4100,16
33,4,44,2,16000,16
33,2,27,2,7000,16
33,2,58,2,20000,16
33,2,42,2,21000,16
33,2,65,2,10000,16
33,4,52,2,7000,16
33,2,66,8,2000,12
33,2,49,2,14800,16
33,2,54,2,5000,12
33,2,88,2,25000,16
33,2,36,2,6600,16
33,4,66,2,800,09
33,4,47,2,10000,16
33,2,31,2,10000,16
33,4,67,2,1200,03
33,2,51,4,1550,12
33,2,20,2,1300,12
33,4,53,2,10000,16
33,2,53,2,6000,16
33,2,62,2,13000,16
33,4,40,2,7000,16
33,4,30,2,2200,16
33,4,60,2,2500,16
33,2,55,2,15000,16
33,2,37,2,3500,16
33,2,35,2,9200,16
33,4,59,2,5000,16
33,2,31,2,6000,16
33,4,57,2,5000,16
33,2,45,2,10000,16
33,4,33,2,6000,16
33,4,47,4,3000,12
33,4,58,4,3000,16
33,4,62,8,1200,16
33,4,27,8,2000,16
33,2,39,8,7000,16
33,4,62,2,3500,16
33,2,30,2,2300,16
33,2,48,8,2000,16
33,2,28,2,4000,15
33,2,52,8,30000,16
33,2,29,8,600,12
33,2,57,2,15000,16
33,2,48,8,10000,16
33,4,53,8,2000,12
33,2,34,2,17000,16
33,2,61,2,7000,16
33,2,46,2,6000,16
33,2,36,2,6000,16
33,4,48,2,1500,16
33,2,25,2,10000,16
33,2,34,8,13000,16
33,4,37,2,3000,16
33,2,52,2,15000,16
33,4,39,2,1500,16
33,2,44,2,14900,16
33,2,55,2,7000,16
33,2,69,2,5000,16
33,2,63,2,50000,16
33,2,60,2,5000,16
33,4,35,2,6000,16
33,2,31,2,19000,16
33,2,52,2,20000,16
33,4,34,2,8200,16
33,4,36,2,7000,16
33,2,42,2,7000,16
33,4,54,6,3000,16
33,2,48,2,5000,16
33,2,44,2,15000,16
33,4,60,8,6000,15
33,4,46,2,1200,12
33,2,41,2,12000,16
33,4,27,2,1500,16
33,2,69,2,40000,16
33,2,31,2,8000,16
33,4,41,2,10000,16
33,2,77,2,5000,16
33,2,40,4,7000,09
33,2,45,2,30000,16
33,2,53,2,6000,16
33,4,69,2,6000,16
33,4,29,2,10000,16
33,2,48,8,25000,16
33,2,45,4,6000,16
33,4,36,2,10000,16
33,2,44,2,5500,15
33,2,53,2,12000,16
33,2,27,2,6000,16
33,4,30,2,6000,16
33,2,38,2,8000,16
33,4,29,2,5000,16
33,4,38,2,5000,16
33,4,51,2,20000,16
33,2,53,2,1900,05
33,2,59,2,35000,16
33,2,41,2,1800,03
33,2,72,2,20000,16
33,2,73,2,50000,05
33,4,65,2,100000,12
33,2,58,2,8000,16
33,2,75,2,80000,16
33,2,27,8,1300,12
33,2,43,2,1430,09
33,4,58,2,11000,16
33,4,55,2,3200,16
33,2,62,8,800,06
33,2,42,2,7000,16
33,2,63,2,8000,16
33,2,62,2,2080,05
33,2,50,2,7000,16
33,2,62,2,3500,13
33,2,79,2,200000,16
33,4,53,0,120000,13
33,4,45,2,3000,12
33,4,36,2,15000,16
33,2,55,2,33000,16
33,4,33,2,10000,16
33,2,44,2,20000,16
33,2,56,2,18000,16
33,2,47,2,35000,16
33,4,47,2,30000,16
33,2,31,2,20000,16
33,2,61,2,40000,16
33,4,40,2,60000,16
33,2,42,2,15000,16
33,2,68,2,15000,16
33,2,36,2,14000,16
33,2,55,2,10000,16
33,2,46,2,18000,16
33,4,37,2,6000,16
33,4,44,2,5000,16
33,2,53,2,10000,16
33,2,45,2,18000,16
33,2,57,2,2000,16
33,2,71,2,10000,16
33,2,51,2,22000,16
33,2,60,2,12000,16
33,4,55,2,4200,16
33,4,55,2,10000,16
33,2,55,2,25000,16
33,2,57,2,20000,16
33,4,36,4,1100,12
33,2,25,2,12000,16
33,4,62,2,10000,16
33,4,50,2,1000,01
33,2,56,2,25000,16
33,4,48,2,13000,16
33,2,55,2,6800,16
33,4,32,8,1400,12
33,2,64,8,2000,07
33,2,48,2,2000,12
33,2,36,8,2000,16
33,4,60,8,800,12
33,2,46,2,3940,11
33,2,44,8,2000,06
33,4,64,8,1500,13
33,2,50,8,4000,13
33,2,32,8,5000,01
33,2,65,8,4000,12
33,4,52,2,2300,13
33,2,44,2,5000,16
33,2,35,2,1500,12
33,2,26,2,2000,12
33,2,52,8,4000,01
33,2,38,2,4000,09
33,4,44,2,4200,16
33,4,60,2,1200,16
33,2,52,2,3500,12
33,2,35,8,3500,14
33,2,37,8,1400,03
33,2,43,2,1200,09
33,2,39,8,2800,16
33,4,51,8,2000,13
33,2,34,2,12000,15
33,4,54,2,3900,16
33,2,40,8,5200,14
33,2,36,8,5700,16
33,4,38,2,4000,16
33,2,50,8,4000,12
33,2,51,2,2200,16
33,4,56,2,4000,16
33,2,51,8,7000,16
33,4,43,2,3000,16
33,4,53,2,4000,16
33,4,36,2,5000,16
33,4,31,2,3000,16
33,4,31,2,1300,16
33,4,37,2,5000,16
33,4,49,8,5800,16
33,2,40,2,6000,16
33,2,25,2,3000,16
33,2,60,2,9000,16
33,2,65,4,1200,16
33,4,51,2,10000,16
33,2,57,2,2000,12
33,2,67,4,7000,13
33,4,57,2,4000,16
33,4,35,2,3100,16
33,4,29,8,5000,16
33,2,32,2,5000,16
33,4,27,2,5000,16
33,2,57,2,1000,12
33,4,32,2,3500,16
33,2,58,2,2500,16
33,2,25,2,4500,16
33,2,52,2,4800,09
33,4,60,2,2500,13
33,2,33,2,4000,13
33,4,40,2,4000,16
33,2,26,2,12000,16
33,2,57,2,6900,16
33,4,43,2,2800,15
33,4,51,2,4200,16
33,4,44,4,3000,16
33,2,60,8,2000,13
33,2,59,2,5000,16
33,2,29,2,6500,14
33,2,31,2,7500,16
33,4,55,2,1000,16
33,2,55,2,2650,13
33,4,38,2,2000,16
33,4,53,2,4500,16
33,4,57,2,2000,16
33,2,68,2,5500,16
33,2,43,2,2600,13
33,2,41,2,5900,16
33,2,35,2,2000,16
33,4,31,8,5400,16
33,4,54,2,2000,13
33,4,54,4,2400,12
33,2,55,8,1800,16
33,4,43,8,900,12
33,2,40,2,1600,01
33,2,26,2,900,12
33,4,23,4,1340,12
33,2,49,4,2000,01
33,4,48,4,2000,16
33,2,40,2,10000,16
33,2,35,2,6000,12
33,2,64,2,15000,16
33,2,37,2,6000,16
33,2,49,2,2000,12
33,4,53,2,1300,12
33,2,63,2,15000,16
33,4,64,2,395,16
33,2,43,2,1500,16
33,2,53,8,1060,02
33,4,41,2,6500,16
33,2,69,2,1300,12
33,2,46,8,1800,04
33,2,35,2,7200,16
33,2,64,2,8000,16
33,4,69,2,1000,09
33,4,46,2,3200,12
33,4,35,2,3500,16
33,4,39,4,2800,12
33,4,32,2,4500,16
33,4,77,4,1600,05
33,4,55,2,3800,16
33,2,39,2,5300,16
33,4,29,8,1200,11
33,2,77,2,7000,12
33,2,56,4,1600,06
33,4,29,8,1200,09
33,2,30,2,4000,16
33,4,41,2,9600,16
33,2,56,2,10000,16
33,4,39,2,9000,16
33,2,56,2,14000,16
33,4,34,2,7000,16
33,4,37,2,3500,16
33,2,40,2,4200,16
33,4,56,2,1100,08
33,2,61,2,10000,16
33,2,59,2,3500,12
33,2,68,2,9000,16
33,4,34,8,2200,13
33,2,38,2,5500,16
33,4,53,8,4000,16
33,2,46,2,8000,16
33,2,45,2,6000,12
33,2,54,2,2000,12
33,2,47,2,10000,16
33,2,24,2,1400,12
33,4,52,4,1700,12
33,4,55,2,3300,14
33,2,60,2,8500,16
33,4,35,2,9500,16
33,2,35,2,4800,16
33,2,30,2,12000,16
33,2,52,8,1100,05
33,4,56,2,3800,15
33,2,50,8,6000,12
33,4,53,2,16000,16
33,2,32,2,3800,12
33,4,29,2,2000,16
33,4,35,2,4500,16
33,2,38,8,2500,12
33,2,48,8,5000,13
33,2,47,2,8000,16
33,2,35,2,15761,16
33,4,32,2,1500,13
33,2,64,4,1200,06
33,4,61,8,600,03
33,4,30,8,1000,12
33,4,61,4,1200,06
33,4,52,4,1100,12
33,2,61,8,1200,13
33,2,60,2,1380,08
33,2,67,8,1500,01
33,2,60,2,2980,14
33,2,20,2,1900,12
33,4,42,2,1000,12
33,2,50,2,3000,12
33,2,48,2,800,09
33,2,39,2,1200,12
33,2,49,8,2400,01
33,2,72,2,10000,16
33,2,32,8,1200,12
33,2,59,8,1100,08
33,2,30,8,3500,16
33,2,46,8,788,05
33,2,35,4,2300,12
33,4,46,2,960,12
33,2,44,2,1500,12
33,2,37,8,1300,07
33,2,57,2,3500,16
33,4,39,2,2000,14
33,4,29,2,1500,16
33,2,55,2,3000,16
33,2,36,8,1500,06
33,4,59,4,250,05
33,4,36,8,2000,09
33,2,34,2,2670,16
33,4,51,8,1600,12
33,2,31,2,1600,12
33,4,60,4,900,01
33,2,30,2,2000,16
33,2,61,2,5500,16
33,2,37,2,2500,12
33,2,44,2,1500,09
33,2,31,2,5000,16
33,2,37,2,2000,16
33,4,44,2,1800,16
33,4,61,4,1100,16
33,2,44,2,1200,12
33,2,46,8,1200,03
33,2,53,2,1800,16
33,2,58,8,1300,12
33,4,57,2,950,04
33,4,28,8,1200,12
33,2,40,2,1400,12
33,2,54,4,1500,13
33,2,49,8,2650,13
33,2,37,2,1500,12
33,2,35,2,1800,16
33,2,41,2,1400,05
33,2,73,4,788,01
33,4,59,8,1200,05
33,2,42,4,1200,07
33,2,33,2,800,06
33,2,50,4,5000,04
33,2,26,2,1900,15
33,4,48,8,980,09
33,2,23,2,1200,12
33,4,19,8,900,11
33,2,57,2,600,01
33,4,45,4,788,09
33,2,25,2,1200,17
33,2,31,8,2500,14
33,2,54,4,788,05
33,4,30,2,500,09
33,2,39,4,1576,04
33,2,40,2,1800,12
33,2,48,2,3000,08
33,2,28,2,3000,15
33,2,54,2,1187,06
33,4,50,8,788,09
33,2,52,6,2000,09
33,4,51,8,1100,12
33,4,34,8,3500,16
33,2,34,6,1600,12
33,4,54,8,788,12
33,4,37,2,980,15
33,4,62,2,810,09
33,4,56,8,1000,09
33,2,38,8,1580,13
33,4,31,4,1300,12
33,2,43,4,1114,07
33,2,57,2,3000,08
33,4,36,8,2000,16
33,2,48,8,2000,08
33,2,61,4,3900,16
33,4,32,8,2200,16
33,2,57,8,3500,09
33,2,45,6,1600,16
33,2,66,2,1600,08
33,4,54,2,976,12
33,2,44,2,1500,13
33,2,42,2,6000,12
33,2,45,4,2000,12
33,4,53,2,1200,12
33,2,41,8,1300,11
33,2,40,2,3200,16
33,4,47,2,2900,16
33,4,67,4,1320,05
33,2,47,8,2100,16
33,2,69,8,1500,15
33,4,28,2,2200,16
33,4,35,2,1300,12
33,4,57,2,1000,12
33,2,33,4,1050,12
33,4,38,8,500,09
33,2,34,8,980,12
33,2,25,8,950,09
33,2,52,4,788,05
33,2,25,8,900,12
33,4,40,8,2500,16
33,2,45,2,2000,12
33,2,37,2,1800,12
33,2,33,4,1050,12
33,2,44,2,950,10
33,2,33,2,1280,12
33,4,48,8,1350,12
33,4,29,8,1500,12
33,4,40,2,2000,16
33,2,51,8,3000,12
33,2,57,8,2000,12
33,2,45,2,2500,12
33,4,45,2,1200,12
33,2,66,8,2500,09
33,2,22,8,1000,14
33,4,41,8,1182,09
33,2,42,2,5000,16
33,2,68,2,4500,16
33,2,36,2,4500,16
33,4,32,2,4000,16
33,2,62,2,3000,16
33,2,62,2,4500,12
33,2,50,4,3000,12
33,2,27,8,3000,16
33,2,59,2,3000,16
33,2,44,8,1576,13
33,4,62,8,1000,09
33,2,58,2,1000,12
33,2,35,4,1600,12
33,2,56,8,1100,09
33,4,56,2,400,05
33,4,29,8,750,11
33,2,40,2,1320,12
33,4,28,8,600,09
33,4,47,2,788,12
33,4,24,8,800,12
33,4,32,2,900,11
33,2,32,4,2000,12
33,2,43,8,1500,12
33,2,37,2,2000,12
33,2,43,8,1000,11
33,2,30,2,1450,12
33,2,53,8,1000,13
33,2,29,2,1500,12
33,2,52,2,4000,16
33,2,60,2,4000,16
33,2,66,2,1000,09
33,2,51,2,3000,12
33,4,61,2,1100,12
33,2,68,2,14000,16
33,4,42,2,3000,16
33,4,53,4,1800,12
33,2,31,8,5516,14
33,4,52,2,2000,12
33,4,50,2,1697,16
33,2,55,4,1300,16
33,2,60,2,1800,12
33,2,50,8,4000,01
33,2,61,2,7880,16
33,2,69,2,13000,16
33,4,58,2,8000,16
33,2,42,2,5516,16
33,4,55,8,1576,12
33,4,41,2,4500,16
33,2,50,2,4000,16
33,4,42,2,1300,12
33,2,41,2,5000,16
33,2,70,2,1600,09
33,2,46,4,3152,16
33,2,59,2,7880,12
33,2,64,2,4728,16
33,2,38,2,4000,16
33,2,20,2,840,10
33,2,45,8,800,16
33,2,50,2,5000,16
33,4,53,2,2000,16
33,2,41,2,1800,07
33,2,36,2,3000,14
33,2,35,2,1350,12
33,2,45,2,3500,12
33,2,38,8,2000,16
33,4,52,2,2000,16
33,4,50,2,3500,16
33,4,40,8,1100,12
33,2,39,2,5300,12
33,4,55,2,2364,12
33,4,39,4,3000,13
33,2,65,2,1576,12
33,2,61,8,3500,09
33,2,60,2,7000,16
33,4,32,8,2500,16
33,4,51,4,2364,14
33,2,29,4,6000,16
33,2,41,2,5000,16
33,2,60,2,7000,12
33,4,58,2,2000,15
33,4,36,2,1000,16
33,2,59,8,5000,16
33,4,43,2,3000,16
33,4,38,2,3500,16
33,2,48,2,6000,16
33,4,56,2,1300,12
33,4,46,8,1200,09
33,4,40,8,1500,09
33,2,47,8,1000,12
33,2,35,2,1500,12
33,2,35,2,3000,16
33,2,42,2,2500,12
33,2,32,2,1700,12
33,2,60,8,980,09
33,2,61,4,1500,12
33,2,39,8,4000,12
33,4,35,2,800,12
33,2,62,2,6000,09
33,2,34,2,800,06
33,2,43,4,1598,12
33,2,46,2,1400,12
33,4,40,8,1200,09
33,4,27,4,600,09
33,4,29,8,788,12
33,4,25,2,788,12
33,4,35,2,400,11
33,2,47,2,1200,08
33,2,34,2,2200,16
33,2,44,8,1800,16
33,4,31,8,1395,12
33,4,27,8,1540,12
33,2,38,8,1500,12
33,4,40,2,1100,12
33,4,24,4,2500,12
33,2,53,2,3000,15
33,2,66,2,4000,16
33,4,45,8,5000,16
33,4,50,8,3000,16
33,2,64,4,5000,16
33,2,55,2,4500,16
33,2,56,2,3500,16
33,4,33,8,6304,16
33,4,42,2,3000,16
33,4,45,8,1576,12
33,2,64,2,3000,12
33,2,49,4,3900,10
33,2,35,8,1300,12
33,2,36,8,2200,12
33,2,65,8,2000,07
33,2,26,8,2300,16
33,2,30,2,800,13
33,4,55,8,3000,16
33,4,58,8,1500,12
33,4,45,2,850,13
33,4,46,2,700,12
33,2,34,2,2000,16
33,4,53,8,1100,09
33,2,33,8,1500,13
33,2,42,8,900,12
33,4,23,8,1000,13
33,4,60,2,1200,13
33,4,35,2,1800,16
33,2,28,2,1600,13
33,2,57,8,1500,09
33,4,40,2,950,13
33,2,54,2,2300,16
33,2,48,2,1300,13
33,2,61,8,1500,05
33,2,57,2,3500,16
33,2,50,2,2300,13
33,2,53,2,2000,01
33,2,29,2,1300,16
33,2,54,8,1187,14
33,4,50,2,1500,12
33,4,69,2,1100,16
33,4,36,4,1200,12
33,2,70,2,3000,09
33,2,34,8,2200,14
33,4,37,8,2000,16
33,4,31,8,1250,13
33,4,53,8,1350,16
33,2,59,8,2200,09
33,2,50,8,1200,12
33,2,58,8,4000,16
33,2,45,2,3000,16
33,2,62,8,1200,12
33,2,45,8,4300,12
33,2,52,8,2000,12
33,2,34,2,2000,09
33,2,51,8,2000,12
33,2,50,8,2000,12
33,2,56,2,1500,15
33,2,36,4,2800,09
33,2,66,2,1500,15
33,4,50,4,2000,12
33,4,35,8,5000,16
33,2,34,2,1800,12
33,4,57,8,1400,12
33,2,41,8,6000,12
33,2,38,8,3500,15
33,4,51,2,1000,04
33,2,31,4,1400,12
33,2,40,2,9500,14
33,4,56,8,450,12
33,2,31,8,2000,12
33,2,35,2,1000,15
33,2,55,2,3000,12
33,2,24,2,1200,10
33,4,54,4,1600,09
33,2,45,2,1700,04
33,4,60,2,788,05
33,2,30,2,1490,12
33,4,33,0,800,10
33,4,37,8,1400,12
33,4,29,8,1100,01
33,4,33,8,788,12
33,2,53,4,700,01
33,4,46,4,2600,12
33,2,29,4,4000,16
33,4,26,2,800,12
33,4,53,4,800,12
33,2,56,8,800,09
33,2,24,2,2100,16
33,2,48,8,1500,09
33,4,23,2,1500,12
33,4,36,2,800,16
33,4,28,8,1500,12
33,2,65,4,2000,12
33,2,29,4,2200,14
33,4,50,8,300,12
33,4,48,2,800,12
33,4,44,4,900,12
33,4,57,8,1200,13
33,4,28,8,8000,12
33,2,33,2,1000,12
33,2,28,4,2000,16
33,2,26,8,700,12
33,2,53,8,788,06
33,2,28,2,1000,12
33,4,65,2,1170,16
33,4,57,8,1900,12
33,4,55,8,788,05
33,4,49,8,700,01
33,2,69,8,900,06
33,4,48,2,600,09
33,2,37,8,1500,12
33,4,60,4,900,08
33,2,59,4,1500,09
33,2,31,8,1000,11
33,2,60,4,1000,12
33,2,48,2,1000,12
33,2,27,8,1280,09
33,2,58,8,1576,05
33,2,27,2,1000,12
33,2,60,2,1500,12
33,4,58,4,950,09
33,2,49,2,5500,13
33,4,55,2,4000,12
33,2,28,4,1400,11
33,2,27,8,400,12
33,4,46,8,1600,09
33,2,31,4,3600,12
33,4,40,2,4000,12
33,4,63,8,2300,16
33,2,38,8,4800,12
33,2,44,2,6000,09
33,2,31,8,788,12
33,2,36,4,3000,12
33,4,45,8,900,12
33,2,62,4,788,12
33,4,49,4,800,10
33,2,50,4,2000,16
33,4,43,4,1300,06
33,4,53,4,1000,09
33,4,50,2,1900,12
33,2,68,2,900,12
33,4,46,4,1000,12
33,2,58,2,2000,12
33,4,38,2,850,12
33,2,43,8,2300,13
33,2,61,2,1600,06
33,4,71,8,300,12
33,2,38,8,2300,09
33,2,48,8,1200,12
33,2,34,4,1800,12
33,2,55,4,1200,12
33,2,60,4,1300,09
33,2,62,4,1100,09
33,2,38,2,1000,08
33,2,42,8,1500,09
33,4,57,2,788,09
33,2,48,2,2000,12
33,2,40,8,3200,16
33,2,58,8,2000,12
33,2,45,8,2500,12
33,4,64,2,500,12
33,2,43,2,5000,16
33,2,56,2,1200,09
33,2,49,8,1150,11
33,2,45,8,1500,12
33,2,49,2,3000,12
33,4,34,2,820,12
33,2,27,8,1200,13
33,4,40,2,1350,16
33,2,40,2,2000,05
33,4,53,4,850,12
33,2,42,8,2700,12
33,4,53,4,1100,06
33,4,54,8,1000,16
33,4,46,2,850,15
33,2,41,8,3000,12
33,2,56,2,4500,16
33,4,58,2,1200,09
33,4,39,2,2000,16
33,2,39,8,2000,12
33,2,47,2,3000,12
33,4,43,8,2000,08
33,2,54,2,3000,16
33,2,55,8,1000,09
33,2,39,2,4000,16
33,4,39,4,1500,13
33,2,46,2,3000,12
33,2,49,8,1000,06
33,2,44,8,1200,12
33,2,46,8,4000,12
33,2,43,2,2000,09
33,2,37,4,1450,12
33,4,31,2,1000,08
33,4,51,4,600,09
33,2,41,4,2200,12
33,4,57,2,800,12
33,4,50,2,1000,11
33,2,58,8,1500,12
33,2,67,2,2500,16
33,4,61,2,700,05
33,2,45,8,3000,15
33,4,57,8,1200,07
33,2,71,8,3000,12
33,2,45,2,2000,12
33,2,35,8,1600,12
33,2,50,8,2000,12
33,2,57,2,6000,16
33,4,45,4,3500,16
33,2,41,2,4000,16
33,2,36,2,7800,16
33,4,59,8,1250,12
33,2,53,2,7000,16
33,4,52,8,788,05
33,2,41,8,3000,14
33,4,49,2,1200,12
33,2,42,8,5000,16
33,2,43,8,1200,09
33,2,48,8,1200,12
33,4,53,2,1900,16
33,4,58,4,2000,16
33,2,53,4,3500,09
33,4,62,2,500,12
33,4,48,0,788,12
33,4,52,2,1500,12
33,2,41,8,8000,12
33,2,50,8,8000,16
33,4,38,2,2000,16
33,2,47,2,788,13
33,2,44,2,10000,12
33,2,39,2,1500,12
33,2,38,8,5000,16
33,2,64,4,950,16
33,2,32,2,3200,13
33,2,44,2,2000,14
33,4,56,2,400,11
33,4,51,8,120,12
33,2,64,2,2500,01
33,2,44,2,3000,09
33,2,26,8,2200,12
33,4,39,8,900,12
33,2,39,8,4000,12
33,2,23,2,4000,14
33,2,59,8,7000,09
33,4,57,8,400,09
33,4,58,2,1000,13
33,4,51,4,2000,16
33,2,40,2,15000,12
33,2,49,8,1577,12
33,2,47,8,2500,16
33,2,26,2,2000,12
33,4,45,8,4500,16
33,4,54,4,2364,12
33,4,59,4,3000,16
33,4,46,2,5000,16
33,2,48,2,8000,16
33,4,49,2,2000,16
33,2,56,2,8000,12
33,2,38,2,10000,16
33,4,48,2,4000,16
33,4,51,2,2365,12
33,2,42,8,1432,12
33,2,38,2,1600,16
33,4,44,8,1300,08
33,4,39,2,2000,12
33,4,56,4,1200,12
33,4,52,8,1000,09
33,2,27,8,9000,16
33,4,54,2,2000,16
33,4,43,8,2300,16
33,2,22,8,2000,12
33,4,44,2,4000,16
33,2,44,8,5000,14
33,2,37,8,6000,16
33,2,35,2,4800,16
33,2,40,2,4500,16
33,2,38,2,4000,12
33,2,46,2,7000,12
33,2,43,2,2000,12
33,2,38,8,2500,09
33,2,47,2,6000,12
33,2,43,2,5000,16
33,2,48,2,1400,12
33,2,38,8,17000,16
33,4,47,2,5000,16
33,2,24,8,3000,01
33,2,35,8,8000,16
33,4,36,6,7000,16
33,2,52,2,14000,16
33,2,47,2,5000,16
33,4,42,2,4100,16
33,4,58,4,1200,01
33,2,33,8,3000,12
33,2,52,4,5000,12
33,2,59,2,5200,16
33,2,36,8,5000,16
33,2,41,2,5000,16
33,2,57,8,8000,16
33,2,36,2,3800,12
33,4,49,0,4000,12
33,4,57,4,1000,12
33,2,38,2,3500,12
33,2,54,4,3000,16
33,2,68,8,3900,12
33,4,28,8,1500,12
33,2,49,8,7000,16
33,4,33,4,1029,12
33,2,58,2,2400,05
33,2,36,8,4000,15
33,4,32,2,800,13
33,2,26,2,2000,16
33,4,42,8,788,11
33,2,58,2,980,07
33,2,52,2,1200,04
33,2,37,2,1200,11
33,2,37,2,1200,11
33,2,18,2,900,09
33,2,52,4,700,13
33,2,37,4,1100,09
33,2,38,8,2300,08
33,2,47,8,3500,09
33,4,40,8,788,12
33,4,37,8,1300,16
33,2,49,2,1500,12
33,2,32,8,8500,16
33,2,41,8,7000,17
33,4,55,2,400,09
33,4,61,8,3800,12
33,2,26,4,7000,12
33,2,63,4,2000,12
33,2,40,4,1500,01
33,4,41,8,1300,12
33,4,30,8,1480,13
33,4,26,4,3000,16
33,4,41,2,5000,16
33,2,59,2,2000,12
33,4,34,2,1800,16
33,2,32,2,3000,16
33,2,29,2,15000,16
33,4,38,2,3500,16
33,4,38,8,900,11
33,2,61,2,1070,05
33,2,38,2,10000,12
33,4,40,2,1000,06
33,4,34,4,788,11
33,2,30,2,1200,09
33,4,53,4,1000,05
33,4,22,2,1010,10
33,4,33,8,1500,12
33,2,37,2,1500,03
33,2,58,4,1400,09
33,2,28,2,1200,11
33,2,42,2,788,05
33,2,25,2,1100,09
33,2,32,8,1400,08
33,4,43,8,835,08
33,2,32,2,1576,10
33,2,40,4,1000,12
33,2,32,2,2000,12
33,2,38,2,2000,08
33,4,50,8,800,05
33,2,20,8,788,12
33,4,34,8,1576,12
33,2,21,2,1600,12
33,4,68,2,750,06
33,2,52,2,788,07
33,2,38,2,5000,16
33,2,63,2,30000,16
33,4,55,4,3000,16
33,4,43,8,2000,16
33,4,38,6,13000,16
33,4,61,2,1000,16
33,4,31,2,16000,16
33,2,58,2,12000,16
33,4,37,6,2400,16
33,2,50,2,1000,06
33,2,36,2,20000,16
33,2,39,2,20000,16
33,4,55,8,3000,16
33,2,27,4,5500,15
33,4,42,2,13000,16
33,4,27,2,16000,16
33,4,47,8,4000,16
33,2,28,2,3000,16
33,2,42,2,1200,12
33,2,34,2,5000,16
33,2,42,2,1500,06
33,4,28,8,820,12
33,4,26,8,924,12
33,2,36,4,2000,07
33,2,61,2,600,06
33,2,44,2,2000,16
33,4,33,8,900,08
33,2,21,4,1500,12
33,2,51,2,700,01
33,2,69,8,1300,04
33,2,19,2,1200,10
33,4,48,2,790,12
33,2,39,4,1500,12
33,2,53,2,1300,07
33,2,31,4,1400,09
33,2,52,8,1200,08
33,2,41,2,1200,03
33,2,43,4,1500,06
33,2,43,8,1400,07
33,2,45,2,4000,01
33,2,38,2,1200,12
33,4,50,8,700,10
33,4,21,8,900,07
33,2,19,2,790,09
33,2,34,2,7000,15
33,2,65,2,500,16
33,2,43,2,5000,12
33,4,64,2,8000,16
33,2,71,2,10000,16
33,2,46,8,7885,16
33,2,52,2,10000,16
33,2,38,2,6000,16
33,2,61,2,5000,16
33,2,41,2,13000,16
33,4,53,2,7000,16
33,2,40,2,8000,16
33,2,45,2,10000,16
33,4,55,8,800,09
33,2,69,8,1100,05
33,4,48,2,800,07
33,2,25,2,1100,10
33,2,50,2,1100,02
33,4,49,8,400,06
33,2,50,8,1100,03
33,4,30,8,1200,12
33,2,40,2,4000,13
33,2,54,8,800,13
33,4,37,2,2000,16
33,2,44,2,4000,13
33,2,48,2,6000,16
33,2,51,8,3500,12
33,2,56,8,1300,12
33,2,34,2,3200,15
33,2,50,8,2000,12
33,2,36,8,2200,09
33,2,54,2,250,17
33,2,45,2,2700,14
33,2,28,8,2300,16
33,4,56,4,1500,05
33,4,52,8,4000,16
33,2,32,2,3000,16
33,4,56,2,788,12
33,4,45,8,788,08
33,2,62,4,1200,07
33,4,69,2,300,06
33,4,39,8,1250,12
33,4,55,2,1100,16
33,2,37,4,1900,12
33,4,50,8,3940,12
33,2,24,4,1150,12
33,2,42,8,815,08
33,2,31,8,1300,12
33,2,39,2,1550,07
33,2,35,2,3000,06
33,4,50,4,1215,08
33,2,37,8,4350,12
33,2,53,8,2200,12
33,4,70,2,40,06
33,4,42,2,50,05
33,4,41,8,788,16
33,4,39,4,1830,12
33,2,33,8,2100,12
33,2,30,8,1018,12
33,4,36,8,2400,16
33,4,51,8,1520,16
33,4,53,8,1000,12
33,2,33,4,1576,13
33,2,40,2,3596,16
33,2,33,4,1430,12
33,4,29,4,788,12
33,2,41,2,2200,10
33,2,43,2,1200,09
33,4,53,4,900,12
33,2,53,2,1200,12
33,2,42,8,1300,12
33,4,50,8,1600,12
33,4,40,4,600,12
33,2,52,2,788,05
33,2,65,8,4000,09
33,2,48,4,3000,07
33,2,57,4,1400,12
33,2,58,4,1500,09
33,2,26,8,2000,12
33,2,39,4,900,09
33,4,50,4,788,09
33,2,52,8,3000,12
33,2,44,2,12000,16
33,4,58,4,2000,16
33,2,34,8,1900,12
33,4,57,2,600,05
33,2,36,8,2000,12
33,2,60,2,1000,09
33,2,64,2,4500,12
33,2,54,8,1500,12
